repo_id,ies_nome,ies_sigla,ies_tipo,ies_categoria,ies_uf,ies_cidade,ies_site_principal,repo_nome,repo_url_home,repo_plataforma,repo_tipo_conteudo,texto_completo_oa,evidencia_oa_url,politica_acesso_url,restricao_login,indexacao_robos,oai_pmh_disponivel,oai_pmh_endpoint,oai_pmh_verificado,outros_endpoints,aparece_oasisbr,aparece_bdtd,aparece_scielo,aparece_opendoar,aparece_roar,camada_metodo,metodo_descoberta,data_verificacao,evidencias_urls,observacoes,status_repo
BR-PRI-0012,Pontifícia Universidade Católica de Minas Gerais,PUC-Minas,Universidade,Privada,MG,Belo Horizonte,https://www.pucminas.br/,Biblioteca Digital PUC Minas,https://biblioteca.pucminas.br/teses,DSpace,Teses,Sempre,https://biblioteca.pucminas.br/teses/handle/123456789/1,,Não,OK,Sim,https://biblioteca.pucminas.br/teses/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.pucminas.br/,,Ativo
BR-PRI-0013,Pontifícia Universidade Católica de Goiás,PUC-Goiás,Universidade,Privada,GO,Goiânia,https://www.pucgoias.edu.br/,Repositório Institucional PUC Goiás,https://repositorio.pucgoias.edu.br/,DSpace,Misto,Sempre,https://repositorio.pucgoias.edu.br/jspui/handle/123456789/1,,Não,OK,Sim,https://repositorio.pucgoias.edu.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.pucgoias.edu.br/,,Ativo
BR-PRI-0014,Pontifícia Universidade Católica do Paraná,PUCPR,Universidade,Privada,PR,Curitiba,https://www.pucpr.br/,Biblioteca Digital PUCPR,https://bibliotecadigital.pucpr.br/,DSpace,Misto,Sempre,https://bibliotecadigital.pucpr.br/handle/123456789/1,,Não,OK,Sim,https://bibliotecadigital.pucpr.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.pucpr.br/,,Ativo
BR-PRI-0015,Universidade de Fortaleza,Unifor,Universidade,Privada,CE,Fortaleza,https://www.unifor.br/,Biblioteca Digital de Teses e Dissertações,https://uol.unifor.br/btd/,Outro,Misto,Sempre,https://uol.unifor.br/btd/,,Não,OK,Indefinido,,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.unifor.br/,,Ativo
BR-PRI-0016,Unicesumar,Unicesumar,Centro Universitário,Privada,PR,Maringá,https://www.unicesumar.edu.br/,Repositório Digital Unicesumar,http://rdu.unicesumar.edu.br/,DSpace,Misto,Sempre,http://rdu.unicesumar.edu.br/handle/123456789/1,,Não,OK,Sim,http://rdu.unicesumar.edu.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.unicesumar.edu.br/,,Ativo
BR-PRI-0017,Unochapecó,Unochapecó,Universidade,Comunitária,SC,Chapecó,https://www.unochapeco.edu.br/,Repositório Institucional Unochapecó,https://rd.unochapeco.edu.br/,DSpace,Misto,Sempre,https://rd.unochapeco.edu.br/handle/123456789/1,,Não,OK,Sim,https://rd.unochapeco.edu.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.unochapeco.edu.br/,,Ativo
BR-PRI-0018,Universidade do Vale do Taquari,Univates,Universidade,Comunitária,RS,Lajeado,https://www.univates.br/,Biblioteca Digital Univates,https://www.univates.br/bdu/,DSpace,Misto,Sempre,https://www.univates.br/bdu/handle/10737/1,,Não,OK,Sim,https://www.univates.br/bdu/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.univates.br/,,Ativo
BR-PRI-0019,Universidade Feevale,Feevale,Universidade,Comunitária,RS,Novo Hamburgo,https://www.feevale.br/,Repositório Institucional Feevale,https://biblioteca.feevale.br/RI/,DSpace,Misto,Sempre,https://biblioteca.feevale.br/RI/Handle/123456789/1,,Não,OK,Sim,https://biblioteca.feevale.br/RI/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.feevale.br/,,Ativo
BR-PRI-0020,Universidade de Caxias do Sul,UCS,Universidade,Comunitária,RS,Caxias do Sul,https://www.ucs.br/,Repositório Institucional da UCS,https://repositorio.ucs.br/,DSpace,Misto,Sempre,https://repositorio.ucs.br/handle/11338/1,,Não,OK,Sim,https://repositorio.ucs.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.ucs.br/,,Ativo
BR-PRI-0021,Universidade de Passo Fundo,UPF,Universidade,Comunitária,RS,Passo Fundo,https://www.upf.br/,Repositório Institucional da UPF,http://ri.upf.br/,DSpace,Misto,Sempre,http://ri.upf.br/handle/riupf/1,,Não,OK,Sim,http://ri.upf.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.upf.br/,,Ativo
BR-PRI-0022,Universidade de Santa Cruz do Sul,UNISC,Universidade,Comunitária,RS,Santa Cruz do Sul,https://www.unisc.br/,Repositório Institucional da UNISC,https://repositorio.unisc.br/,DSpace,Misto,Sempre,https://repositorio.unisc.br/jspui/handle/11624/1,,Não,OK,Sim,https://repositorio.unisc.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.unisc.br/,,Ativo
BR-PRI-0023,Universidade do Vale do Itajaí,Univali,Universidade,Comunitária,SC,Itajaí,https://www.univali.br/,Repositório Institucional Univali,https://siaiapp28.univali.br/repositorio/,Outro,Misto,Sempre,https://siaiapp28.univali.br/repositorio/,,Não,OK,Indefinido,,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.univali.br/,,Ativo
BR-PRI-0024,Universidade de Sorocaba,Uniso,Universidade,Comunitária,SP,Sorocaba,https://www.uniso.br/,Repositório Institucional Uniso,https://comum.rcaap.pt/,DSpace,Misto,Sempre,https://comum.rcaap.pt/handle/10400.26/1,,Não,OK,Sim,https://comum.rcaap.pt/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.uniso.br/,,Ativo
BR-PRI-0025,Universidade de Marília,Unimar,Universidade,Privada,SP,Marília,https://www.unimar.br/,Repositório Institucional Unimar,https://ri.unimar.br/,DSpace,Misto,Sempre,https://ri.unimar.br/handle/123456789/1,,Não,OK,Sim,https://ri.unimar.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.unimar.br/,,Ativo
BR-PRI-0026,Universidade Católica de Pernambuco,Unicap,Universidade,Comunitária,PE,Recife,https://www1.unicap.br/,Biblioteca Digital de Teses e Dissertações,http://senhorinha.unicap.br/jspui/,DSpace,Teses,Sempre,http://senhorinha.unicap.br/jspui/handle/123456789/1,,Não,OK,Sim,http://senhorinha.unicap.br/jspui/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www1.unicap.br/,,Ativo
BR-PRI-0027,Universidade Católica de Santos,UniSantos,Universidade,Comunitária,SP,Santos,https://www.unisantos.br/,Biblioteca Digital,https://biblioteca.unisantos.br/,Outro,Misto,Sempre,https://biblioteca.unisantos.br/,,Não,OK,Indefinido,,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.unisantos.br/,,Ativo
BR-PRI-0028,Universidade Metodista de São Paulo,Umesp,Universidade,Comunitária,SP,São Bernardo do Campo,https://www.metodista.br/,Repositório Digital,http://repositorio.metodista.br/,DSpace,Misto,Sempre,http://repositorio.metodista.br/jspui/handle/123456789/1,,Não,OK,Sim,http://repositorio.metodista.br/jspui/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.metodista.br/,,Ativo
BR-PRI-0029,Universidade Cruzeiro do Sul,Unicsul,Universidade,Privada,SP,São Paulo,https://www.cruzeirodosul.edu.br/,Repositório Institucional,https://repositorio.cruzeirodosul.edu.br/,DSpace,Misto,Sempre,https://repositorio.cruzeirodosul.edu.br/,,Não,OK,Sim,,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.cruzeirodosul.edu.br/,,Ativo
BR-PRI-0030,Universidade Cidade de São Paulo,UNICID,Universidade,Privada,SP,São Paulo,https://www.unicid.edu.br/,Repositório Institucional,https://repositorio.unicid.edu.br/,DSpace,Misto,Sempre,https://repositorio.unicid.edu.br/,,Não,OK,Sim,,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.unicid.edu.br/,,Ativo
BR-PRI-0031,Universidade Nove de Julho,UNINOVE,Universidade,Privada,SP,São Paulo,https://www.uninove.br/,Biblioteca Digital de Teses e Dissertações,https://bibliotecadigital.uninove.br/,TEDE,Teses,Sempre,https://bibliotecadigital.uninove.br/,,Não,OK,Sim,,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.uninove.br/,,Ativo
BR-PRI-0032,Universidade Anhembi Morumbi,UAM,Universidade,Privada,SP,São Paulo,https://portal.anhembi.br/,Repositório Universitário da Ânima (RUNA),https://repositorio.animaeducacao.com.br/,DSpace,Misto,Sempre,https://repositorio.animaeducacao.com.br/handle/ANIMA/1,,Não,OK,Sim,https://repositorio.animaeducacao.com.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://portal.anhembi.br/,,Ativo
BR-PRI-0033,Universidade Potiguar,UnP,Universidade,Privada,RN,Natal,https://www.unp.br/,Repositório Universitário da Ânima (RUNA),https://repositorio.animaeducacao.com.br/,DSpace,Misto,Sempre,https://repositorio.animaeducacao.com.br/handle/ANIMA/1,,Não,OK,Sim,https://repositorio.animaeducacao.com.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.unp.br/,,Ativo
BR-PRI-0034,Universidade Salvador,UNIFACS,Universidade,Privada,BA,Salvador,https://www.unifacs.br/,Repositório Universitário da Ânima (RUNA),https://repositorio.animaeducacao.com.br/,DSpace,Misto,Sempre,https://repositorio.animaeducacao.com.br/handle/ANIMA/1,,Não,OK,Sim,https://repositorio.animaeducacao.com.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-11,https://www.unifacs.br/,,Ativo
BR-RES-0001,Empresa Brasileira de Pesquisa Agropecuária,Embrapa,Instituto de Pesquisa,Pública Federal,DF,Brasília,https://www.embrapa.br/,ALICE - Repositório Embrapa,https://www.alice.cnptia.embrapa.br/,DSpace,Misto,Sempre,https://www.alice.cnptia.embrapa.br/handle/doc/1,,Não,OK,Sim,http://www.alice.cnptia.embrapa.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,2,Busca Específica,2026-02-19,https://www.embrapa.br/,,Ativo
BR-RES-0002,Rede SciELO,SciELO,Agregador,Misto,SP,São Paulo,https://scielo.org/,SciELO Brasil,https://scielo.br/,OJS,Artigos,Sempre,https://scielo.br/,,Não,OK,Sim,http://www.scielo.br/oai/scielo-oai.php,Não,,Sim,Sim,Sim,Sim,Sim,1,Busca Específica,2026-02-19,https://scielo.org/,,Ativo
BR-RES-0004,Empresa Brasileira de Pesquisa Agropecuária,Embrapa,Instituto de Pesquisa,Pública Federal,DF,Brasília,https://www.embrapa.br/,Infoteca-e,https://www.infoteca.cnptia.embrapa.br/,DSpace,Misto,Sempre,,,Não,OK,Sim,https://www.infoteca.cnptia.embrapa.br/oai/request,Não,,Sim,Sim,NA,Sim,Sim,3,Busca Específica,2026-02-19,https://www.embrapa.br/,,AtivoBR-AGG-0002,Instituto Brasileiro de Informa��o em Ci�ncia e Tecnologia,IBICT,Agregador,P�blica Federal,DF,Bras�lia,https://ibict.br/,BDTD Nacional,https://bdtd.ibict.br/,Primo,Teses/Disserta��es,Sempre,https://bdtd.ibict.br/,,N�o,OK,Sim,http://bdtd.ibict.br/vufind/oai,N�o,,N�o,Sim,N�o,Sim,Sim,1,Busca Estrat�gica,2026-02-19,https://bdtd.ibict.br/,,Ativo
BR-AGG-0003,Coordena��o de Aperfei�oamento de Pessoal de N�vel Superior,CAPES,Agregador,P�blica Federal,DF,Bras�lia,https://capes.gov.br/,Cat�logo de Teses e Disserta��es CAPES,https://catalogodeteses.capes.gov.br/,Outro,Teses/Disserta��es,Sempre,https://catalogodeteses.capes.gov.br/,,N�o,OK,Indefinido,,N�o,,N�o,Sim,N�o,N�o,N�o,1,Busca Estrat�gica,2026-02-19,https://catalogodeteses.capes.gov.br/,,Ativo
BR-AGG-0004,Coordena��o de Aperfei�oamento de Pessoal de N�vel Superior,CAPES,Agregador,P�blica Federal,DF,Bras�lia,https://capes.gov.br/,Portal de Peri�dicos CAPES,https://www.periodicos.capes.gov.br/,Outro,Artigos,Sempre,https://www.periodicos.capes.gov.br/,,N�o,OK,Indefinido,,N�o,,N�o,N�o,N�o,N�o,N�o,1,Busca Estrat�gica,2026-02-19,https://www.periodicos.capes.gov.br/,,Ativo
BR-AGG-0005,Centro Latino-Americano e do Caribe de Informa��o em Ci�ncias da Sa�de,BIREME,Agregador,Internacional,SP,S�o Paulo,https://www.paho.org/pt/bireme,BVS LILACS,https://pesquisa.bvsalud.org/,Outro,Misto,Sempre,https://pesquisa.bvsalud.org/,,N�o,OK,Indefinido,,N�o,,N�o,N�o,Sim,N�o,N�o,1,Busca Estrat�gica,2026-02-19,https://pesquisa.bvsalud.org/,,Ativo
BR-FED-0034,Universidade Federal do Amazonas,UFAM,Universidade,P�blica Federal,AM,Manaus,https://ufam.edu.br/,TEDE UFAM,https://tede.ufam.edu.br/,TEDE,Teses,Sempre,https://tede.ufam.edu.br/,,N�o,OK,Sim,https://tede.ufam.edu.br/oai/request,N�o,,N�o,Sim,N�o,Sim,Sim,3,Busca Estrat�gica,2026-02-19,https://tede.ufam.edu.br/,,Ativo
BR-FED-0035,Universidade Federal do Rio de Janeiro,UFRJ,Universidade,P�blica Federal,RJ,Rio de Janeiro,https://ufrj.br/,Pantheon UFRJ,https://pantheon.ufrj.br/,DSpace,Misto,Sempre,https://pantheon.ufrj.br/,,N�o,OK,Sim,https://pantheon.ufrj.br/oai/request,N�o,,N�o,Sim,N�o,Sim,Sim,3,Busca Estrat�gica,2026-02-19,https://pantheon.ufrj.br/,,Ativo
